3993 4120
-1 0 
0 1 
0 2 
1 3 
1 4 
2 5 
2 6 
3 7 
3 8 
4 9 
4 10 
5 11 
5 12 
6 13 
6 14 
7 15 
7 16 
8 17 
8 18 
9 19 
9 20 
10 21 
10 22 
11 23 
11 24 
12 25 
12 26 
13 27 
13 28 
14 29 
14 30 
15 31 
15 32 
16 33 
16 34 
17 35 
17 36 
18 37 
18 38 
19 39 
19 40 
20 41 
20 42 
21 43 
21 44 
22 45 
22 46 
23 47 
23 48 
24 49 
24 50 
25 51 
25 52 
26 53 
26 54 
27 55 
27 56 
28 57 
28 58 
29 59 
29 60 
30 61 
30 62 
31 63 
127 164 2944
127 165 2950
127 166 3056
127 167 3097
127 168 3116
127 169 3166
127 170 3168
127 171 3210
127 172 3223
127 173 3227
127 174 3228
127 175 3255
127 176 3292
127 177 3418
127 178 3426
127 179 3434
127 180 3444
127 181 3449
127 182 3483
127 183 3603
127 184 3609
127 185 3614
127 186 3682
127 187 3696
127 188 3865
127 189 3870
32 190 
190 191 13
190 192 24
190 193 58
190 194 446
190 195 521
190 196 1029
190 197 1030
190 198 1044
190 199 1192
190 200 1255
190 201 1260
190 202 1410
190 203 1642
190 204 1911
190 205 1994
190 206 2024
190 207 2063
190 208 2064
190 209 2066
190 210 2067
190 211 2070
190 212 2108
190 213 2177
190 214 2178
190 215 2181
190 216 2185
190 217 2186
190 218 2261
190 219 2283
190 220 2318
190 221 2361
190 222 2410
190 223 2440
190 224 2442
190 225 2444
190 226 2477
190 227 2507
190 228 2513
190 229 2518
190 230 2519
190 231 2527
190 232 2551
190 233 2620
190 234 2723
190 235 2826
190 236 2844
190 237 2887
190 238 3207
190 239 3224
190 240 3344
190 241 3364
190 242 3416
190 243 3445
190 244 3448
190 245 3475
190 246 3489
190 247 3505
190 248 3548
190 249 3564
190 250 3693
190 251 3795
190 252 3846
190 253 3957
32 254 
254 255 43
254 256 176
254 257 229
254 258 248
254 259 311
254 260 341
254 261 481
254 262 795
254 263 1017
254 264 1053
254 265 1365
254 266 1445
254 267 1469
254 268 1498
254 269 1518
254 270 1632
254 271 1691
254 272 1723
254 273 1878
254 274 1937
254 275 1951
254 276 2008
254 277 2014
254 278 2015
254 279 2077
254 280 2081
254 281 2090
254 282 2094
254 283 2193
254 284 2195
254 285 2204
254 286 2238
254 287 2262
254 288 2282
254 289 2343
254 290 2356
254 291 2379
254 292 2441
254 293 2452
254 294 2478
254 295 2523
254 296 2547
254 297 2671
254 298 2754
254 299 2757
254 300 2758
254 301 2773
254 302 2783
254 303 2793
254 304 2916
254 305 2941
254 306 2951
254 307 2984
254 308 2994
254 309 3167
254 310 3187
254 311 3423
254 312 3643
254 313 3675
254 314 3707
254 315 3710
254 316 3849
33 317 
317 318 162
317 319 251
317 320 377
317 321 390
317 322 436
317 323 456
317 324 484
317 325 494
317 326 520
317 327 562
317 328 709
317 329 744
317 330 1148
317 331 1194
317 332 1482
317 333 1520
317 334 1541
317 335 1576
317 336 1645
317 337 1752
317 338 1859
317 339 1860
317 340 1869
317 341 1943
317 342 1967
317 343 2041
317 344 2111
317 345 2146
317 346 2239
317 347 2241
317 348 2242
317 349 2277
317 350 2295
317 351 2363
317 352 2378
317 353 2434
317 354 2436
317 355 2485
317 356 2486
317 357 2528
317 358 2665
317 359 2677
317 360 2688
317 361 2738
317 362 2740
317 363 2749
317 364 2760
317 365 2766
317 366 2772
317 367 2790
317 368 2831
317 369 2832
317 370 2833
317 371 2837
317 372 3030
317 373 3117
317 374 3157
317 375 3200
317 376 3333
317 377 3451
317 378 3484
317 379 3557
317 380 3918
33 381 
381 382 155
381 383 161
381 384 485
381 385 486
381 386 522
381 387 556
381 388 602
381 389 664
381 390 1127
381 391 1249
381 392 1290
381 393 1307
381 394 1317
381 395 1318
381 396 1432
381 397 1781
381 398 1782
381 399 1783
381 400 1784
381 401 1844
381 402 1893
381 403 1894
381 404 1899
381 405 1900
381 406 1901
381 407 1902
381 408 1961
381 409 1962
381 410 2032
381 411 2061
381 412 2097
381 413 2116
381 414 2117
381 415 2315
381 416 2328
381 417 2448
381 418 2496
381 419 2533
381 420 2603
381 421 2657
381 422 2689
381 423 2958
381 424 2959
381 425 3273
381 426 3318
381 427 3332
381 428 3352
381 429 3381
381 430 3386
381 431 3470
381 432 3515
381 433 3590
381 434 3671
381 435 3676
381 436 3690
381 437 3716
381 438 3730
381 439 3790
381 440 3813
381 441 3814
381 442 3886
381 443 3887
34 444 
444 445 16
444 446 374
444 447 536
444 448 537
444 449 608
444 450 782
444 451 896
444 452 900
444 453 1210
444 454 1291
444 455 1393
444 456 1406
444 457 1573
444 458 1731
444 459 1772
444 460 1838
444 461 1840
444 462 1854
444 463 1867
444 464 1909
444 465 1910
444 466 1914
444 467 1930
444 468 2103
444 469 2126
444 470 2149
444 471 2163
444 472 2218
444 473 2226
444 474 2326
444 475 2368
444 476 2389
444 477 2390
444 478 2453
444 479 2517
444 480 2569
444 481 2574
444 482 2618
444 483 2631
444 484 2669
444 485 2686
444 486 2687
444 487 2704
444 488 2715
444 489 2716
444 490 2812
444 491 2829
444 492 2882
444 493 2912
444 494 2924
444 495 2995
444 496 3011
444 497 3048
444 498 3260
444 499 3265
444 500 3337
444 501 3338
444 502 3390
444 503 3392
444 504 3395
444 505 3581
444 506 3595
444 507 3935
34 508 
508 509 551
508 510 852
508 511 895
508 512 1180
508 513 1224
508 514 1226
508 515 1264
508 516 1339
508 517 1521
508 518 1542
508 519 1570
508 520 1587
508 521 1757
508 522 1787
508 523 1929
508 524 1935
508 525 1991
508 526 2001
508 527 2023
508 528 2042
508 529 2100
508 530 2120
508 531 2132
508 532 2162
508 533 2187
508 534 2188
508 535 2190
508 536 2216
508 537 2217
508 538 2246
508 539 2248
508 540 2270
508 541 2272
508 542 2288
508 543 2450
508 544 2484
508 545 2681
508 546 2682
508 547 2713
508 548 2762
508 549 2769
508 550 2798
508 551 2799
508 552 2825
508 553 2931
508 554 2932
508 555 2993
508 556 3118
508 557 3121
508 558 3122
508 559 3123
508 560 3162
508 561 3233
508 562 3278
508 563 3326
508 564 3328
508 565 3331
508 566 3365
508 567 3602
508 568 3667
508 569 3691
508 570 3842
35 571 
571 572 163
571 573 164
571 574 192
571 575 509
571 576 1045
571 577 1158
571 578 1293
571 579 1373
571 580 1579
571 581 1580
571 582 1742
571 583 1811
571 584 1835
571 585 1908
571 586 1924
571 587 1950
571 588 2006
571 589 2021
571 590 2022
571 591 2037
571 592 2096
571 593 2196
571 594 2260
571 595 2263
571 596 2285
571 597 2287
571 598 2424
571 599 2451
571 600 2521
571 601 2561
571 602 2807
571 603 2808
571 604 2981
571 605 2982
571 606 2983
571 607 3026
571 608 3046
571 609 3120
571 610 3132
571 611 3134
571 612 3139
571 613 3266
571 614 3301
571 615 3315
571 616 3330
571 617 3393
571 618 3394
571 619 3397
571 620 3399
571 621 3533
571 622 3535
571 623 3562
571 624 3664
571 625 3669
571 626 3703
571 627 3704
571 628 3745
571 629 3758
571 630 3761
571 631 3762
571 632 3786
571 633 3835
571 634 3837
35 635 
635 636 414
635 637 1211
635 638 1275
635 639 1276
635 640 1277
635 641 1329
635 642 1331
635 643 1332
635 644 2069
635 645 2182
635 646 2184
635 647 2200
635 648 2228
635 649 2271
635 650 2415
635 651 2455
635 652 2504
635 653 2524
635 654 2542
635 655 2554
635 656 2580
635 657 2581
635 658 2588
635 659 2647
635 660 2764
635 661 2774
635 662 2775
635 663 2820
635 664 2997
635 665 3013
635 666 3014
635 667 3015
635 668 3016
635 669 3017
635 670 3018
635 671 3019
635 672 3020
635 673 3021
635 674 3022
635 675 3023
635 676 3024
635 677 3025
635 678 3038
635 679 3039
635 680 3040
635 681 3041
635 682 3042
635 683 3049
635 684 3050
635 685 3051
635 686 3052
635 687 3053
635 688 3054
635 689 3057
635 690 3058
635 691 3059
635 692 3060
635 693 3068
635 694 3070
635 695 3071
635 696 3467
635 697 3537
36 698 
698 699 201
698 700 367
698 701 457
698 702 1265
698 703 1493
698 704 1644
698 705 1890
698 706 1925
698 707 1928
698 708 2065
698 709 2078
698 710 2118
698 711 2208
698 712 2371
698 713 2383
698 714 2405
698 715 2454
698 716 2456
698 717 2461
698 718 2462
698 719 2463
698 720 2488
698 721 2636
698 722 2661
698 723 2714
698 724 2747
698 725 2830
698 726 2857
698 727 2953
698 728 2954
698 729 3010
698 730 3047
698 731 3063
698 732 3064
698 733 3081
698 734 3095
698 735 3100
698 736 3104
698 737 3106
698 738 3109
698 739 3112
698 740 3113
698 741 3217
698 742 3287
698 743 3288
698 744 3312
698 745 3346
698 746 3361
698 747 3398
698 748 3406
698 749 3439
698 750 3441
698 751 3442
698 752 3487
698 753 3488
698 754 3565
698 755 3620
698 756 3631
698 757 3634
698 758 3686
698 759 3775
698 760 3787
698 761 3815
36 762 
762 763 672
762 764 1891
762 765 2276
762 766 2354
762 767 2386
762 768 2438
762 769 2822
762 770 2849
762 771 2952
762 772 3007
762 773 3036
762 774 3062
762 775 3065
762 776 3066
762 777 3074
762 778 3075
762 779 3076
762 780 3077
762 781 3079
762 782 3080
762 783 3082
762 784 3083
762 785 3084
762 786 3085
762 787 3086
762 788 3087
762 789 3088
762 790 3089
762 791 3090
762 792 3091
762 793 3092
762 794 3093
762 795 3096
762 796 3098
762 797 3099
762 798 3101
762 799 3102
762 800 3103
762 801 3105
762 802 3107
762 803 3111
762 804 3115
762 805 3547
762 806 3608
762 807 3610
762 808 3611
762 809 3612
762 810 3613
762 811 3617
762 812 3619
762 813 3621
762 814 3622
762 815 3623
762 816 3624
762 817 3625
762 818 3629
762 819 3630
762 820 3632
762 821 3633
762 822 3636
762 823 3637
762 824 3638
37 825 
825 826 183
825 827 604
825 828 1225
825 829 1280
825 830 1433
825 831 1687
825 832 2049
825 833 2050
825 834 2298
825 835 2367
825 836 2663
825 837 2727
825 838 2759
825 839 2802
825 840 2816
825 841 2817
825 842 3143
825 843 3145
825 844 3146
825 845 3153
825 846 3179
825 847 3203
825 848 3211
825 849 3229
825 850 3267
825 851 3268
825 852 3322
825 853 3325
825 854 3334
825 855 3335
825 856 3387
825 857 3388
825 858 3389
825 859 3396
825 860 3420
825 861 3506
825 862 3540
825 863 3572
825 864 3592
825 865 3593
825 866 3599
825 867 3649
825 868 3718
825 869 3720
825 870 3721
825 871 3722
825 872 3793
825 873 3944
825 874 3946
825 875 3948
825 876 3951
825 877 3956
825 878 3958
825 879 3960
825 880 3962
825 881 3963
825 882 3965
825 883 3966
825 884 3968
825 885 3970
825 886 3975
825 887 3991
825 888 3992
37 889 
889 890 649
889 891 951
889 892 954
889 893 1115
889 894 1206
889 895 1236
889 896 1262
889 897 1361
889 898 1588
889 899 1932
889 900 1942
889 901 2046
889 902 2082
889 903 2161
889 904 2221
889 905 2291
889 906 2292
889 907 2293
889 908 2327
889 909 2373
889 910 2508
889 911 2557
889 912 2558
889 913 2571
889 914 2573
889 915 2607
889 916 2609
889 917 2639
889 918 2673
889 919 2815
889 920 2891
889 921 2893
889 922 2894
889 923 2895
889 924 2896
889 925 2929
889 926 2965
889 927 3152
889 928 3154
889 929 3202
889 930 3215
889 931 3314
889 932 3324
889 933 3532
889 934 3651
889 935 3652
889 936 3697
889 937 3698
889 938 3699
889 939 3719
889 940 3726
889 941 3776
889 942 3844
889 943 3883
889 944 3952
889 945 3953
889 946 3976
889 947 3978
889 948 3983
889 949 3986
889 950 3988
889 951 3989
38 952 
952 953 137
952 954 206
952 955 378
952 956 404
952 957 405
952 958 453
952 959 779
952 960 780
952 961 781
952 962 1070
952 963 1164
952 964 1305
952 965 1394
952 966 1491
952 967 1492
952 968 1510
952 969 1512
952 970 1513
952 971 1563
952 972 1611
952 973 1612
952 974 1625
952 975 1626
952 976 1651
952 977 1744
952 978 1813
952 979 1814
952 980 1815
952 981 2047
952 982 2102
952 983 2258
952 984 2364
952 985 2614
952 986 2871
952 987 2918
952 988 3135
952 989 3159
952 990 3160
952 991 3180
952 992 3234
952 993 3237
952 994 3238
952 995 3239
952 996 3299
952 997 3323
952 998 3367
952 999 3368
952 1000 3431
952 1001 3486
952 1002 3528
952 1003 3551
952 1004 3552
952 1005 3582
952 1006 3606
952 1007 3772
952 1008 3823
952 1009 3850
952 1010 3851
952 1011 3873
952 1012 3878
952 1013 3879
952 1014 3928
38 1015 
1015 1016 254
1015 1017 267
1015 1018 375
1015 1019 386
1015 1020 387
1015 1021 892
1015 1022 984
1015 1023 985
1015 1024 1065
1015 1025 1159
1015 1026 1511
1015 1027 1523
1015 1028 1529
1015 1029 1628
1015 1030 1810
1015 1031 1882
1015 1032 2051
1015 1033 2151
1015 1034 2159
1015 1035 2160
1015 1036 2201
1015 1037 2203
1015 1038 2206
1015 1039 2207
1015 1040 2314
1015 1041 2355
1015 1042 2467
1015 1043 2516
1015 1044 2570
1015 1045 2615
1015 1046 2660
1015 1047 2662
1015 1048 2743
1015 1049 2806
1015 1050 2813
1015 1051 2824
1015 1052 2834
1015 1053 2900
1015 1054 3142
1015 1055 3214
1015 1056 3272
1015 1057 3289
1015 1058 3327
1015 1059 3341
1015 1060 3363
1015 1061 3498
1015 1062 3525
1015 1063 3591
1015 1064 3668
1015 1065 3684
1015 1066 3685
1015 1067 3783
1015 1068 3784
1015 1069 3788
1015 1070 3819
1015 1071 3824
1015 1072 3830
1015 1073 3838
1015 1074 3845
1015 1075 3916
1015 1076 3917
1015 1077 3922
39 1078 
1078 1079 146
1078 1080 429
1078 1081 563
1078 1082 609
1078 1083 615
1078 1084 907
1078 1085 988
1078 1086 993
1078 1087 1146
1078 1088 1198
1078 1089 1223
1078 1090 1362
1078 1091 1363
1078 1092 1496
1078 1093 1517
1078 1094 1868
1078 1095 1880
1078 1096 1897
1078 1097 1898
1078 1098 1948
1078 1099 1979
1078 1100 1981
1078 1101 1982
1078 1102 1989
1078 1103 2044
1078 1104 2045
1078 1105 2068
1078 1106 2071
1078 1107 2072
1078 1108 2109
1078 1109 2110
1078 1110 2131
1078 1111 2152
1078 1112 2153
1078 1113 2154
1078 1114 2172
1078 1115 2251
1078 1116 2256
1078 1117 2257
1078 1118 2347
1078 1119 2392
1078 1120 2393
1078 1121 2413
1078 1122 2446
1078 1123 2457
1078 1124 2474
1078 1125 2475
1078 1126 2483
1078 1127 2525
1078 1128 2541
1078 1129 2543
1078 1130 2582
1078 1131 2583
1078 1132 2584
1078 1133 2642
1078 1134 2643
1078 1135 2693
1078 1136 2752
1078 1137 2935
1078 1138 2949
1078 1139 3303
1078 1140 3672
1078 1141 3748
39 1142 
1142 1143 282
1142 1144 300
1142 1145 351
1142 1146 475
1142 1147 491
1142 1148 492
1142 1149 496
1142 1150 632
1142 1151 880
1142 1152 883
1142 1153 940
1142 1154 1032
1142 1155 1157
1142 1156 1889
1142 1157 1912
1142 1158 1938
1142 1159 1953
1142 1160 1959
1142 1161 1993
1142 1162 1997
1142 1163 1999
1142 1164 2026
1142 1165 2038
1142 1166 2073
1142 1167 2104
1142 1168 2105
1142 1169 2134
1142 1170 2155
1142 1171 2173
1142 1172 2180
1142 1173 2280
1142 1174 2281
1142 1175 2313
1142 1176 2316
1142 1177 2321
1142 1178 2333
1142 1179 2459
1142 1180 2577
1142 1181 2579
1142 1182 2641
1142 1183 2709
1142 1184 2710
1142 1185 2750
1142 1186 2848
1142 1187 2880
1142 1188 2883
1142 1189 2901
1142 1190 3274
1142 1191 3290
1142 1192 3294
1142 1193 3351
1142 1194 3422
1142 1195 3543
1142 1196 3553
1142 1197 3554
1142 1198 3604
1142 1199 3670
1142 1200 3708
1142 1201 3709
1142 1202 3773
1142 1203 3774
1142 1204 3777
40 1205 
1205 1206 40
1205 1207 50
1205 1208 66
1205 1209 118
1205 1210 178
1205 1211 179
1205 1212 195
1205 1213 238
1205 1214 240
1205 1215 283
1205 1216 309
1205 1217 349
1205 1218 474
1205 1219 620
1205 1220 621
1205 1221 703
1205 1222 705
1205 1223 707
1205 1224 762
1205 1225 873
1205 1226 897
1205 1227 1118
1205 1228 1196
1205 1229 1246
1205 1230 1348
1205 1231 1490
1205 1232 1595
1205 1233 1933
1205 1234 2027
1205 1235 2076
1205 1236 2143
1205 1237 2171
1205 1238 2191
1205 1239 2279
1205 1240 2375
1205 1241 2382
1205 1242 2418
1205 1243 2531
1205 1244 2616
1205 1245 2635
1205 1246 2655
1205 1247 2667
1205 1248 2676
1205 1249 2701
1205 1250 2731
1205 1251 2828
1205 1252 2867
1205 1253 2868
1205 1254 2986
1205 1255 2996
1205 1256 3055
1205 1257 3253
1205 1258 3258
1205 1259 3297
1205 1260 3320
1205 1261 3500
1205 1262 3521
1205 1263 3558
1205 1264 3663
1205 1265 3825
1205 1266 3827
1205 1267 3836
1205 1268 3871
40 1269 
1269 1270 60
1269 1271 177
1269 1272 184
1269 1273 304
1269 1274 305
1269 1275 318
1269 1276 415
1269 1277 437
1269 1278 470
1269 1279 476
1269 1280 477
1269 1281 612
1269 1282 625
1269 1283 702
1269 1284 791
1269 1285 794
1269 1286 1014
1269 1287 1830
1269 1288 1836
1269 1289 1842
1269 1290 1863
1269 1291 1934
1269 1292 2028
1269 1293 2113
1269 1294 2175
1269 1295 2245
1269 1296 2294
1269 1297 2351
1269 1298 2360
1269 1299 2362
1269 1300 2473
1269 1301 2503
1269 1302 2505
1269 1303 2510
1269 1304 2515
1269 1305 2530
1269 1306 2538
1269 1307 2560
1269 1308 2564
1269 1309 2576
1269 1310 2608
1269 1311 2646
1269 1312 2927
1269 1313 2999
1269 1314 3027
1269 1315 3073
1269 1316 3078
1269 1317 3094
1269 1318 3114
1269 1319 3126
1269 1320 3199
1269 1321 3206
1269 1322 3345
1269 1323 3769
1269 1324 3857
1269 1325 3858
1269 1326 3882
1269 1327 3885
1269 1328 3894
1269 1329 3898
1269 1330 3900
1269 1331 3903
41 1332 
1332 1333 466
1332 1334 469
1332 1335 483
1332 1336 3481
1332 1337 3482
1332 1338 3522
1332 1339 3523
1332 1340 3530
1332 1341 3531
1332 1342 3539
1332 1343 3541
1332 1344 3544
1332 1345 3546
1332 1346 3587
1332 1347 3589
1332 1348 3598
1332 1349 3607
1332 1350 3618
1332 1351 3635
1332 1352 3654
1332 1353 3657
1332 1354 3673
1332 1355 3674
1332 1356 3677
1332 1357 3678
1332 1358 3679
1332 1359 3681
1332 1360 3687
1332 1361 3689
1332 1362 3701
1332 1363 3711
1332 1364 3717
1332 1365 3723
1332 1366 3724
1332 1367 3725
1332 1368 3727
1332 1369 3728
1332 1370 3729
1332 1371 3737
1332 1372 3740
1332 1373 3749
1332 1374 3752
1332 1375 3755
1332 1376 3760
1332 1377 3766
1332 1378 3770
1332 1379 3771
1332 1380 3778
1332 1381 3782
1332 1382 3806
1332 1383 3807
1332 1384 3808
1332 1385 3828
1332 1386 3832
1332 1387 3853
1332 1388 3863
1332 1389 3864
1332 1390 3866
1332 1391 3904
1332 1392 3913
1332 1393 3915
1332 1394 3941
1332 1395 3943
41 1396 
1396 1397 788
1396 1398 979
1396 1399 2101
1396 1400 2128
1396 1401 2230
1396 1402 2401
1396 1403 2795
1396 1404 2797
1396 1405 2804
1396 1406 2821
1396 1407 2823
1396 1408 2827
1396 1409 2841
1396 1410 2858
1396 1411 2879
1396 1412 2881
1396 1413 2885
1396 1414 2933
1396 1415 2936
1396 1416 2937
1396 1417 2945
1396 1418 2946
1396 1419 2974
1396 1420 2988
1396 1421 3003
1396 1422 3005
1396 1423 3128
1396 1424 3131
1396 1425 3155
1396 1426 3169
1396 1427 3193
1396 1428 3205
1396 1429 3218
1396 1430 3249
1396 1431 3264
1396 1432 3295
1396 1433 3309
1396 1434 3321
1396 1435 3343
1396 1436 3348
1396 1437 3358
1396 1438 3366
1396 1439 3369
1396 1440 3373
1396 1441 3383
1396 1442 3400
1396 1443 3401
1396 1444 3402
1396 1445 3403
1396 1446 3404
1396 1447 3409
1396 1448 3415
1396 1449 3421
1396 1450 3465
1396 1451 3466
1396 1452 3468
1396 1453 3471
1396 1454 3477
1396 1455 3480
1396 1456 3566
1396 1457 3810
1396 1458 3914
42 1459 
1459 1460 982
1459 1461 1171
1459 1462 1270
1459 1463 1724
1459 1464 1733
1459 1465 1793
1459 1466 1821
1459 1467 1846
1459 1468 1847
1459 1469 1848
1459 1470 1853
1459 1471 1861
1459 1472 1862
1459 1473 1905
1459 1474 1913
1459 1475 1915
1459 1476 1916
1459 1477 1918
1459 1478 1936
1459 1479 1939
1459 1480 1956
1459 1481 2139
1459 1482 2170
1459 1483 2202
1459 1484 2209
1459 1485 2227
1459 1486 2234
1459 1487 2249
1459 1488 2259
1459 1489 2267
1459 1490 2275
1459 1491 2286
1459 1492 2311
1459 1493 2312
1459 1494 2352
1459 1495 2358
1459 1496 2417
1459 1497 2429
1459 1498 2471
1459 1499 2492
1459 1500 2595
1459 1501 2617
1459 1502 2626
1459 1503 2632
1459 1504 2649
1459 1505 2653
1459 1506 2654
1459 1507 2656
1459 1508 2670
1459 1509 2672
1459 1510 2685
1459 1511 2708
1459 1512 2718
1459 1513 2736
1459 1514 2770
1459 1515 2771
1459 1516 2781
1459 1517 2794
1459 1518 3954
1459 1519 3969
1459 1520 3971
1459 1521 3972
42 1522 
1522 1523 45
1522 1524 223
1522 1525 365
1522 1526 465
1522 1527 583
1522 1528 619
1522 1529 623
1522 1530 635
1522 1531 931
1522 1532 965
1522 1533 1199
1522 1534 1377
1522 1535 1399
1522 1536 1717
1522 1537 1735
1522 1538 1756
1522 1539 1761
1522 1540 1779
1522 1541 1780
1522 1542 1837
1522 1543 1845
1522 1544 1855
1522 1545 1865
1522 1546 1921
1522 1547 1944
1522 1548 1963
1522 1549 1990
1522 1550 2000
1522 1551 2020
1522 1552 2030
1522 1553 2031
1522 1554 2034
1522 1555 2035
1522 1556 2043
1522 1557 2052
1522 1558 2060
1522 1559 2074
1522 1560 2084
1522 1561 2107
1522 1562 2119
1522 1563 2122
1522 1564 2136
1522 1565 2157
1522 1566 2365
1522 1567 2369
1522 1568 2502
1522 1569 2509
1522 1570 2526
1522 1571 2545
1522 1572 2548
1522 1573 2559
1522 1574 2594
1522 1575 2596
1522 1576 2604
1522 1577 2690
1522 1578 2720
1522 1579 2729
1522 1580 3124
1522 1581 3378
1522 1582 3380
1522 1583 3513
1522 1584 3605
43 1585 
1585 1586 76
1585 1587 99
1585 1588 123
1585 1589 131
1585 1590 132
1585 1591 169
1585 1592 180
1585 1593 208
1585 1594 210
1585 1595 211
1585 1596 221
1585 1597 284
1585 1598 326
1585 1599 338
1585 1600 340
1585 1601 344
1585 1602 426
1585 1603 463
1585 1604 464
1585 1605 627
1585 1606 696
1585 1607 697
1585 1608 701
1585 1609 1197
1585 1610 1314
1585 1611 1407
1585 1612 1486
1585 1613 1519
1585 1614 1711
1585 1615 1805
1585 1616 1833
1585 1617 1852
1585 1618 1970
1585 1619 1972
1585 1620 2016
1585 1621 2058
1585 1622 2098
1585 1623 2210
1585 1624 2235
1585 1625 2264
1585 1626 2344
1585 1627 2381
1585 1628 2466
1585 1629 2498
1585 1630 2606
1585 1631 2675
1585 1632 2695
1585 1633 2756
1585 1634 2776
1585 1635 2859
1585 1636 2863
1585 1637 2864
1585 1638 2903
1585 1639 2904
1585 1640 2911
1585 1641 2920
1585 1642 3313
1585 1643 3317
1585 1644 3520
1585 1645 3662
1585 1646 3739
1585 1647 3750
1585 1648 3779
43 1649 
1649 1650 35
1649 1651 36
1649 1652 57
1649 1653 64
1649 1654 75
1649 1655 79
1649 1656 84
1649 1657 86
1649 1658 96
1649 1659 100
1649 1660 170
1649 1661 205
1649 1662 214
1649 1663 219
1649 1664 241
1649 1665 242
1649 1666 260
1649 1667 289
1649 1668 360
1649 1669 368
1649 1670 373
1649 1671 384
1649 1672 385
1649 1673 396
1649 1674 400
1649 1675 424
1649 1676 431
1649 1677 458
1649 1678 529
1649 1679 601
1649 1680 659
1649 1681 786
1649 1682 787
1649 1683 799
1649 1684 800
1649 1685 887
1649 1686 975
1649 1687 976
1649 1688 983
1649 1689 1074
1649 1690 1114
1649 1691 1514
1649 1692 1524
1649 1693 1652
1649 1694 1729
1649 1695 1743
1649 1696 1746
1649 1697 1804
1649 1698 1892
1649 1699 1949
1649 1700 2018
1649 1701 2115
1649 1702 2135
1649 1703 2384
1649 1704 2385
1649 1705 2402
1649 1706 2426
1649 1707 2427
1649 1708 2601
1649 1709 3174
1649 1710 3186
1649 1711 3666
44 1712 
1712 1713 46
1712 1714 56
1712 1715 198
1712 1716 245
1712 1717 295
1712 1718 306
1712 1719 346
1712 1720 461
1712 1721 467
1712 1722 660
1712 1723 862
1712 1724 1205
1712 1725 1217
1712 1726 1257
1712 1727 1635
1712 1728 1648
1712 1729 1704
1712 1730 1712
1712 1731 1722
1712 1732 1906
1712 1733 2133
1712 1734 2138
1712 1735 2183
1712 1736 2323
1712 1737 2335
1712 1738 2388
1712 1739 2432
1712 1740 2482
1712 1741 2499
1712 1742 2520
1712 1743 2540
1712 1744 2552
1712 1745 2598
1712 1746 2605
1712 1747 2627
1712 1748 2634
1712 1749 2651
1712 1750 2696
1712 1751 2699
1712 1752 2741
1712 1753 2745
1712 1754 2746
1712 1755 2751
1712 1756 2789
1712 1757 2803
1712 1758 2805
1712 1759 2905
1712 1760 2906
1712 1761 2907
1712 1762 2914
1712 1763 2966
1712 1764 3136
1712 1765 3137
1712 1766 3188
1712 1767 3250
1712 1768 3251
1712 1769 3252
1712 1770 3384
1712 1771 3385
1712 1772 3464
1712 1773 3512
1712 1774 3661
1712 1775 3908
44 1776 
1776 1777 61
1776 1778 116
1776 1779 181
1776 1780 202
1776 1781 213
1776 1782 269
1776 1783 310
1776 1784 315
1776 1785 406
1776 1786 468
1776 1787 530
1776 1788 641
1776 1789 1000
1776 1790 1082
1776 1791 1106
